date,service_name,resource_id,region,cost_usd,usage_hours,tag_owner,tag_project,tag_environment,anomaly_label
2024-02-27,Redshift,res-redshift-7e55eb5f,us-east-1,406.75,23.14,team-ml,project-gamma,production,normal
2024-02-28,Redshift,res-redshift-7e55eb5f,us-east-1,391.23,18.89,team-ml,project-gamma,production,normal
2024-02-29,Redshift,res-redshift-7e55eb5f,us-east-1,356.29,22.27,team-ml,project-gamma,production,normal
2024-03-01,Redshift,res-redshift-7e55eb5f,us-east-1,380.97,23.81,team-ml,project-gamma,production,normal
2024-03-02,Redshift,res-redshift-7e55eb5f,us-east-1,389.09,20.38,team-ml,project-gamma,production,normal
2024-03-03,Redshift,res-redshift-7e55eb5f,us-east-1,397.62,18.29,team-ml,project-gamma,production,normal
2024-03-04,Redshift,res-redshift-7e55eb5f,us-east-1,391.41,19.79,team-ml,project-gamma,production,normal
2024-03-05,Redshift,res-redshift-7e55eb5f,us-east-1,406.54,22.92,team-ml,project-gamma,production,normal
2024-03-06,Redshift,res-redshift-7e55eb5f,us-east-1,398.38,19.04,team-ml,project-gamma,production,normal
2024-03-07,Redshift,res-redshift-7e55eb5f,us-east-1,388.39,23.71,team-ml,project-gamma,production,normal
2024-03-08,Redshift,res-redshift-7e55eb5f,us-east-1,378.43,23.13,team-ml,project-gamma,production,normal
2024-03-09,Redshift,res-redshift-7e55eb5f,us-east-1,366.5,21.34,team-ml,project-gamma,production,normal
2024-03-10,Redshift,res-redshift-7e55eb5f,us-east-1,390.96,21.3,team-ml,project-gamma,production,normal
2024-03-11,Redshift,res-redshift-7e55eb5f,us-east-1,410.81,18.57,team-ml,project-gamma,production,normal
2024-03-12,Redshift,res-redshift-7e55eb5f,us-east-1,426.87,18.61,team-ml,project-gamma,production,normal
2024-03-13,Redshift,res-redshift-7e55eb5f,us-east-1,406.88,22.76,team-ml,project-gamma,production,normal
2024-03-14,Redshift,res-redshift-7e55eb5f,us-east-1,390.57,18.73,team-ml,project-gamma,production,normal
2024-03-15,Redshift,res-redshift-7e55eb5f,us-east-1,371.92,18.37,team-ml,project-gamma,production,normal
2024-03-16,Redshift,res-redshift-7e55eb5f,us-east-1,390.61,22.69,team-ml,project-gamma,production,normal
2024-03-17,Redshift,res-redshift-7e55eb5f,us-east-1,394.79,19.33,team-ml,project-gamma,production,normal
2024-03-18,Redshift,res-redshift-7e55eb5f,us-east-1,394.78,19.19,team-ml,project-gamma,production,normal
2024-03-19,Redshift,res-redshift-7e55eb5f,us-east-1,426.23,20.4,team-ml,project-gamma,production,normal
2024-03-20,Redshift,res-redshift-7e55eb5f,us-east-1,406.8,22.12,team-ml,project-gamma,production,normal
2024-03-21,Redshift,res-redshift-7e55eb5f,us-east-1,376.47,23.63,team-ml,project-gamma,production,normal
2024-03-22,Redshift,res-redshift-7e55eb5f,us-east-1,365.65,18.5,team-ml,project-gamma,production,normal
2024-03-23,Redshift,res-redshift-7e55eb5f,us-east-1,378.09,21.52,team-ml,project-gamma,production,normal
2024-03-24,Redshift,res-redshift-7e55eb5f,us-east-1,395.42,23.5,team-ml,project-gamma,production,normal
2024-03-25,Redshift,res-redshift-7e55eb5f,us-east-1,407.64,18.45,team-ml,project-gamma,production,normal
2024-03-26,Redshift,res-redshift-7e55eb5f,us-east-1,412.83,23.98,team-ml,project-gamma,production,normal
2024-03-27,Redshift,res-redshift-7e55eb5f,us-east-1,418.78,19.19,team-ml,project-gamma,production,normal
2024-03-28,Redshift,res-redshift-7e55eb5f,us-east-1,393.8,21.88,team-ml,project-gamma,production,normal
2024-03-29,Redshift,res-redshift-7e55eb5f,us-east-1,373.11,22.86,team-ml,project-gamma,production,normal
2024-03-30,Redshift,res-redshift-7e55eb5f,us-east-1,385.34,18.55,team-ml,project-gamma,production,normal
2024-03-31,Redshift,res-redshift-7e55eb5f,us-east-1,377.92,23.08,team-ml,project-gamma,production,normal
2024-04-01,Redshift,res-redshift-7e55eb5f,us-east-1,410.08,22.85,team-ml,project-gamma,production,normal
2024-04-02,Redshift,res-redshift-7e55eb5f,us-east-1,431.21,18.74,team-ml,project-gamma,production,normal
2024-04-03,Redshift,res-redshift-7e55eb5f,us-east-1,395.85,23.65,team-ml,project-gamma,production,normal
2024-04-04,Redshift,res-redshift-7e55eb5f,us-east-1,371.84,18.3,team-ml,project-gamma,production,normal
2024-04-05,Redshift,res-redshift-7e55eb5f,us-east-1,363.73,23.54,team-ml,project-gamma,production,normal
2024-04-06,Redshift,res-redshift-7e55eb5f,us-east-1,362.5,20.6,team-ml,project-gamma,production,normal
2024-04-07,Redshift,res-redshift-7e55eb5f,us-east-1,380.82,22.35,team-ml,project-gamma,production,normal
2024-04-08,Redshift,res-redshift-7e55eb5f,us-east-1,400.74,20.98,team-ml,project-gamma,production,normal
2024-04-09,Redshift,res-redshift-7e55eb5f,us-east-1,391.76,20.3,team-ml,project-gamma,production,normal
2024-04-10,Redshift,res-redshift-7e55eb5f,us-east-1,398.65,20.56,team-ml,project-gamma,production,normal
2024-04-11,Redshift,res-redshift-7e55eb5f,us-east-1,391.87,20.12,team-ml,project-gamma,production,normal
2024-04-12,Redshift,res-redshift-7e55eb5f,us-east-1,360.89,23.45,team-ml,project-gamma,production,normal
2024-04-13,Redshift,res-redshift-7e55eb5f,us-east-1,391.84,19.65,team-ml,project-gamma,production,normal
2024-04-14,Redshift,res-redshift-7e55eb5f,us-east-1,395.98,20.68,team-ml,project-gamma,production,normal
2024-04-15,Redshift,res-redshift-7e55eb5f,us-east-1,417.77,18.89,team-ml,project-gamma,production,normal
2024-04-16,Redshift,res-redshift-7e55eb5f,us-east-1,400.94,21.68,team-ml,project-gamma,production,normal
2024-04-17,Redshift,res-redshift-7e55eb5f,us-east-1,408.68,21.7,team-ml,project-gamma,production,normal
2024-04-18,Redshift,res-redshift-7e55eb5f,us-east-1,369.04,21.88,team-ml,project-gamma,production,normal
2024-04-19,Redshift,res-redshift-7e55eb5f,us-east-1,380.9,20.99,team-ml,project-gamma,production,normal
2024-04-20,Redshift,res-redshift-7e55eb5f,us-east-1,376.69,23.3,team-ml,project-gamma,production,normal
2024-04-21,Redshift,res-redshift-7e55eb5f,us-east-1,396.47,20.87,team-ml,project-gamma,production,normal
2024-04-22,Redshift,res-redshift-7e55eb5f,us-east-1,390.95,18.53,team-ml,project-gamma,production,normal
2024-04-23,Redshift,res-redshift-7e55eb5f,us-east-1,398.03,20.3,team-ml,project-gamma,production,normal
2024-04-24,Redshift,res-redshift-7e55eb5f,us-east-1,405.6,20.52,team-ml,project-gamma,production,normal
2024-04-25,Redshift,res-redshift-7e55eb5f,us-east-1,370.68,21.86,team-ml,project-gamma,production,normal
2024-04-26,Redshift,res-redshift-7e55eb5f,us-east-1,376.14,22.78,team-ml,project-gamma,production,normal
2024-04-27,Redshift,res-redshift-7e55eb5f,us-east-1,359.38,19.49,team-ml,project-gamma,production,normal
2024-04-28,Redshift,res-redshift-7e55eb5f,us-east-1,399.92,23.96,team-ml,project-gamma,production,normal
2024-04-29,Redshift,res-redshift-7e55eb5f,us-east-1,390.26,21.26,team-ml,project-gamma,production,normal
2024-04-30,Redshift,res-redshift-7e55eb5f,us-east-1,415.79,18.12,team-ml,project-gamma,production,normal
2024-05-01,Redshift,res-redshift-7e55eb5f,us-east-1,405.94,20.29,team-ml,project-gamma,production,normal
2024-05-02,Redshift,res-redshift-7e55eb5f,us-east-1,373.56,22.28,team-ml,project-gamma,production,normal
2024-05-03,Redshift,res-redshift-7e55eb5f,us-east-1,377.47,20.88,team-ml,project-gamma,production,normal
2024-05-04,Redshift,res-redshift-7e55eb5f,us-east-1,377.68,22.69,team-ml,project-gamma,production,normal
2024-05-05,Redshift,res-redshift-7e55eb5f,us-east-1,383.7,20.06,team-ml,project-gamma,production,normal
2024-05-06,Redshift,res-redshift-7e55eb5f,us-east-1,392.98,21.39,team-ml,project-gamma,production,normal
2024-05-07,Redshift,res-redshift-7e55eb5f,us-east-1,384.93,19.93,team-ml,project-gamma,production,normal
2024-05-08,Redshift,res-redshift-7e55eb5f,us-east-1,402.64,19.62,team-ml,project-gamma,production,normal
2024-05-09,Redshift,res-redshift-7e55eb5f,us-east-1,363.63,18.16,team-ml,project-gamma,production,normal
2024-05-10,Redshift,res-redshift-7e55eb5f,us-east-1,372.05,21.58,team-ml,project-gamma,production,normal
2024-05-11,Redshift,res-redshift-7e55eb5f,us-east-1,371.79,18.18,team-ml,project-gamma,production,normal
2024-05-12,Redshift,res-redshift-7e55eb5f,us-east-1,397.95,22.86,team-ml,project-gamma,production,normal
2024-05-13,Redshift,res-redshift-7e55eb5f,us-east-1,401.57,19.69,team-ml,project-gamma,production,normal
2024-05-14,Redshift,res-redshift-7e55eb5f,us-east-1,404.97,22.85,team-ml,project-gamma,production,normal
2024-05-15,Redshift,res-redshift-7e55eb5f,us-east-1,407.21,20.83,team-ml,project-gamma,production,normal
2024-05-16,Redshift,res-redshift-7e55eb5f,us-east-1,385.37,20.14,team-ml,project-gamma,production,normal
2024-05-17,Redshift,res-redshift-7e55eb5f,us-east-1,374.51,21.5,team-ml,project-gamma,production,normal
2024-05-18,Redshift,res-redshift-7e55eb5f,us-east-1,380.03,19.4,team-ml,project-gamma,production,normal
2024-05-19,Redshift,res-redshift-7e55eb5f,us-east-1,372.03,18.96,team-ml,project-gamma,production,normal
2024-05-20,Redshift,res-redshift-7e55eb5f,us-east-1,414.45,19.49,team-ml,project-gamma,production,normal
2024-05-21,Redshift,res-redshift-7e55eb5f,us-east-1,416.53,19.45,team-ml,project-gamma,production,normal
2024-05-22,Redshift,res-redshift-7e55eb5f,us-east-1,386.31,21.2,team-ml,project-gamma,production,normal
2024-05-23,Redshift,res-redshift-7e55eb5f,us-east-1,378.75,22.75,team-ml,project-gamma,production,normal
2024-05-24,Redshift,res-redshift-7e55eb5f,us-east-1,370.55,22.42,team-ml,project-gamma,production,normal
2024-05-25,Redshift,res-redshift-7e55eb5f,us-east-1,373.24,22.58,team-ml,project-gamma,production,normal
2024-05-26,Redshift,res-redshift-7e55eb5f,us-east-1,393.91,23.69,team-ml,project-gamma,production,normal
2024-05-27,Redshift,res-redshift-7e55eb5f,us-east-1,422.65,21.45,team-ml,project-gamma,production,normal
2024-05-28,Redshift,res-redshift-7e55eb5f,us-east-1,422.28,23.9,team-ml,project-gamma,production,normal
2024-05-29,Redshift,res-redshift-7e55eb5f,us-east-1,382.77,20.33,team-ml,project-gamma,production,normal
2024-05-30,Redshift,res-redshift-7e55eb5f,us-east-1,388.66,23.61,team-ml,project-gamma,production,normal
2024-05-31,Redshift,res-redshift-7e55eb5f,us-east-1,385.78,23.95,team-ml,project-gamma,production,normal
2024-06-01,Redshift,res-redshift-7e55eb5f,us-east-1,379.1,19.04,team-ml,project-gamma,production,normal
2024-06-02,Redshift,res-redshift-7e55eb5f,us-east-1,402.76,19.42,team-ml,project-gamma,production,normal
2024-06-03,Redshift,res-redshift-7e55eb5f,us-east-1,429.71,19.91,team-ml,project-gamma,production,normal
2024-06-04,Redshift,res-redshift-7e55eb5f,us-east-1,421.57,22.43,team-ml,project-gamma,production,normal
2024-06-05,Redshift,res-redshift-7e55eb5f,us-east-1,401.44,20.15,team-ml,project-gamma,production,normal
2024-06-06,Redshift,res-redshift-7e55eb5f,us-east-1,393.5,21.55,team-ml,project-gamma,production,normal
2024-06-07,Redshift,res-redshift-7e55eb5f,us-east-1,372.6,22.22,team-ml,project-gamma,production,normal
2024-06-08,Redshift,res-redshift-7e55eb5f,us-east-1,375.02,20.11,team-ml,project-gamma,production,normal
2024-06-09,Redshift,res-redshift-7e55eb5f,us-east-1,385.89,21.41,team-ml,project-gamma,production,normal
2024-06-10,Redshift,res-redshift-7e55eb5f,us-east-1,424.25,18.85,team-ml,project-gamma,production,normal
2024-06-11,Redshift,res-redshift-7e55eb5f,us-east-1,398.97,23.69,team-ml,project-gamma,production,normal
2024-06-12,Redshift,res-redshift-7e55eb5f,us-east-1,416.78,23.02,team-ml,project-gamma,production,normal
2024-06-13,Redshift,res-redshift-7e55eb5f,us-east-1,387.26,22.86,team-ml,project-gamma,production,normal
2024-06-14,Redshift,res-redshift-7e55eb5f,us-east-1,355.42,23.82,team-ml,project-gamma,production,normal
2024-06-15,Redshift,res-redshift-7e55eb5f,us-east-1,378.89,21.25,team-ml,project-gamma,production,normal
2024-06-16,Redshift,res-redshift-7e55eb5f,us-east-1,365.43,19.05,team-ml,project-gamma,production,normal
2024-06-17,Redshift,res-redshift-7e55eb5f,us-east-1,412.85,18.23,team-ml,project-gamma,production,normal
2024-06-18,Redshift,res-redshift-7e55eb5f,us-east-1,419.87,18.34,team-ml,project-gamma,production,normal
2024-06-19,Redshift,res-redshift-7e55eb5f,us-east-1,391.38,21.61,team-ml,project-gamma,production,normal
2024-06-20,Redshift,res-redshift-7e55eb5f,us-east-1,382.95,18.12,team-ml,project-gamma,production,normal
2024-06-21,Redshift,res-redshift-7e55eb5f,us-east-1,392.74,20.87,team-ml,project-gamma,production,normal
2024-06-22,Redshift,res-redshift-7e55eb5f,us-east-1,369.07,19.99,team-ml,project-gamma,production,normal
2024-06-23,Redshift,res-redshift-7e55eb5f,us-east-1,377.61,21.68,team-ml,project-gamma,production,normal
2024-06-24,Redshift,res-redshift-7e55eb5f,us-east-1,423.26,22.84,team-ml,project-gamma,production,normal
2024-06-25,Redshift,res-redshift-7e55eb5f,us-east-1,433.09,20.04,team-ml,project-gamma,production,normal
2024-06-26,Redshift,res-redshift-7e55eb5f,us-east-1,398.5,19.06,team-ml,project-gamma,production,normal
2024-06-27,Redshift,res-redshift-7e55eb5f,us-east-1,393.12,22.81,team-ml,project-gamma,production,normal
2024-06-28,Redshift,res-redshift-7e55eb5f,us-east-1,385.92,23.21,team-ml,project-gamma,production,normal
2024-06-29,Redshift,res-redshift-7e55eb5f,us-east-1,366.41,18.36,team-ml,project-gamma,production,normal
2024-06-30,Redshift,res-redshift-7e55eb5f,us-east-1,384.32,18.89,team-ml,project-gamma,production,normal
2024-01-01,Redshift,res-redshift-a5af6ab5,ap-south-1,420.21,23.08,team-data,project-alpha,production,normal
2024-01-02,Redshift,res-redshift-a5af6ab5,ap-south-1,429.69,23.16,team-data,project-alpha,production,normal
2024-01-03,Redshift,res-redshift-a5af6ab5,ap-south-1,405.19,23.76,team-data,project-alpha,production,normal
2024-01-04,Redshift,res-redshift-a5af6ab5,ap-south-1,371.47,20.24,team-data,project-alpha,production,normal
2024-01-05,Redshift,res-redshift-a5af6ab5,ap-south-1,393.1,23.65,team-data,project-alpha,production,normal
2024-01-06,Redshift,res-redshift-a5af6ab5,ap-south-1,368.78,20.37,team-data,project-alpha,production,normal
2024-01-07,Redshift,res-redshift-a5af6ab5,ap-south-1,386.08,18.61,team-data,project-alpha,production,normal
2024-01-08,Redshift,res-redshift-a5af6ab5,ap-south-1,409.41,19.81,team-data,project-alpha,production,normal
2024-01-09,Redshift,res-redshift-a5af6ab5,ap-south-1,428.08,18.82,team-data,project-alpha,production,normal
2024-01-10,Redshift,res-redshift-a5af6ab5,ap-south-1,408.67,18.95,team-data,project-alpha,production,normal
2024-01-11,Redshift,res-redshift-a5af6ab5,ap-south-1,386.29,23.69,team-data,project-alpha,production,normal
2024-01-12,Redshift,res-redshift-a5af6ab5,ap-south-1,376.15,22.75,team-data,project-alpha,production,normal
2024-01-13,Redshift,res-redshift-a5af6ab5,ap-south-1,375.24,23.76,team-data,project-alpha,production,normal
2024-01-14,Redshift,res-redshift-a5af6ab5,ap-south-1,396.53,21.9,team-data,project-alpha,production,normal
2024-01-15,Redshift,res-redshift-a5af6ab5,ap-south-1,374.49,19.05,team-data,project-alpha,production,normal
2024-01-16,Redshift,res-redshift-a5af6ab5,ap-south-1,405.37,23.81,team-data,project-alpha,production,normal
2024-01-17,Redshift,res-redshift-a5af6ab5,ap-south-1,401.35,22.16,team-data,project-alpha,production,normal
2024-01-18,Redshift,res-redshift-a5af6ab5,ap-south-1,368.36,23.57,team-data,project-alpha,production,normal
2024-01-19,Redshift,res-redshift-a5af6ab5,ap-south-1,375.29,22.72,team-data,project-alpha,production,normal
2024-01-20,Redshift,res-redshift-a5af6ab5,ap-south-1,372.46,19.34,team-data,project-alpha,production,normal
2024-01-21,Redshift,res-redshift-a5af6ab5,ap-south-1,410.54,21.53,team-data,project-alpha,production,normal
2024-01-22,Redshift,res-redshift-a5af6ab5,ap-south-1,424.37,19.05,team-data,project-alpha,production,normal
2024-01-23,Redshift,res-redshift-a5af6ab5,ap-south-1,403.3,19.84,team-data,project-alpha,production,normal
2024-01-24,Redshift,res-redshift-a5af6ab5,ap-south-1,396.66,22.13,team-data,project-alpha,production,normal
2024-01-25,Redshift,res-redshift-a5af6ab5,ap-south-1,380.69,18.76,team-data,project-alpha,production,normal
2024-01-26,Redshift,res-redshift-a5af6ab5,ap-south-1,365.96,22.37,team-data,project-alpha,production,normal
2024-01-27,Redshift,res-redshift-a5af6ab5,ap-south-1,376.95,23.69,team-data,project-alpha,production,normal
2024-01-28,Redshift,res-redshift-a5af6ab5,ap-south-1,381.13,23.69,team-data,project-alpha,production,normal
2024-01-29,Redshift,res-redshift-a5af6ab5,ap-south-1,391.5,20.35,team-data,project-alpha,production,normal
2024-01-30,Redshift,res-redshift-a5af6ab5,ap-south-1,416.65,23.97,team-data,project-alpha,production,normal
2024-01-31,Redshift,res-redshift-a5af6ab5,ap-south-1,405.99,23.79,team-data,project-alpha,production,normal
2024-02-01,Redshift,res-redshift-a5af6ab5,ap-south-1,372.33,18.19,team-data,project-alpha,production,normal
2024-02-02,Redshift,res-redshift-a5af6ab5,ap-south-1,380.95,21.61,team-data,project-alpha,production,normal
2024-02-03,Redshift,res-redshift-a5af6ab5,ap-south-1,367.65,23.53,team-data,project-alpha,production,normal
2024-02-04,Redshift,res-redshift-a5af6ab5,ap-south-1,392.96,23.81,team-data,project-alpha,production,normal
2024-02-05,Redshift,res-redshift-a5af6ab5,ap-south-1,415.22,19.33,team-data,project-alpha,production,normal
2024-02-06,Redshift,res-redshift-a5af6ab5,ap-south-1,408.6,21.39,team-data,project-alpha,production,normal
2024-02-07,Redshift,res-redshift-a5af6ab5,ap-south-1,403.9,23.62,team-data,project-alpha,production,normal
2024-02-08,Redshift,res-redshift-a5af6ab5,ap-south-1,375.63,18.84,team-data,project-alpha,production,normal
2024-02-09,Redshift,res-redshift-a5af6ab5,ap-south-1,368.8,22.47,team-data,project-alpha,production,normal
2024-02-10,Redshift,res-redshift-a5af6ab5,ap-south-1,372.44,19.43,team-data,project-alpha,production,normal
2024-02-11,Redshift,res-redshift-a5af6ab5,ap-south-1,381.27,23.89,team-data,project-alpha,production,normal
2024-02-12,Redshift,res-redshift-a5af6ab5,ap-south-1,403.1,19.01,team-data,project-alpha,production,normal
2024-02-13,Redshift,res-redshift-a5af6ab5,ap-south-1,390.01,23.31,team-data,project-alpha,production,normal
